county_fips,state_name,slope_drop_dist,mean_after_drop_dist,slope_last_fatigue_dist,slope_drop_visitation,mean_after_drop_visitation,slope_last_fatigue_visitation,slope_drop_encounters,mean_after_drop_encounters,slope_last_fatigue_encounters,median_household_income,prop_poor,pop_density_land,black_prop,proportion_essential,prop_coverage
45067,south carolina,-0.012770515,-0.260378871,0.011802013,-0.00949887,-0.33126096,0.022474044,-0.017764177,-0.617962339,0.0285375,34365,0.255,24.90741962,0.562743645,0.43638171,0.81
45009,south carolina,-0.008168548,-0.271904553,0.010001034,-0.008955183,-0.322657345,0.016101419,-0.023129526,-0.387930105,0.017843818,36230,0.267,14.33037251,0.598038529,0.57309322,0.75
46079,south dakota,-0.014664169,-0.355979352,0.010764189,,,,-0.029255803,-0.764554758,0.008492457,60733,0.102,8.624841137,0.010492456,0.358974359,0.63
46099,south dakota,-0.020167154,-0.366437636,0.006316392,-0.037175053,-0.547020737,0.015232783,-0.033039585,-0.777727648,0.011955199,60033,0.096,89.3667699,0.06477737,0.363032119,0.82
46051,south dakota,-0.013624606,-0.411813778,0.005232921,,,,-0.027639977,-0.639040349,0.015572659,59813,0.099,4.089097249,0.006576186,0.264206642,0.74
46029,south dakota,-0.010416386,-0.39178324,0.005828241,-0.02296669,-0.479369355,0.033895126,-0.029467958,-0.731494791,0.027410534,55580,0.113,15.71901255,0.005889702,0.332224071,0.76
46065,south dakota,-0.02315911,-0.370920194,0.005605412,-0.02002522,-0.476241809,0.009193989,-0.04471483,-0.762042154,0.012268292,70093,0.094,9.172911312,0.007025496,0.192426584,0.77
46027,south dakota,-0.012486256,-0.322905757,0.01191101,-0.080171608,-0.742447802,0.003955511,-0.063846488,-0.846102173,0.004520146,46378,0.195,13.04872079,0.01616694,0.233571429,0.64
46081,south dakota,-0.018922184,-0.577866106,0.021692116,-0.055653818,-0.708152478,0.019378126,-0.029905444,-0.809564442,0.015386077,51774,0.127,12.17782292,0.007614312,0.188337971,0.75
46083,south dakota,-0.019897362,-0.410677358,0.007065741,-0.030846124,-0.487458693,0.028395916,-0.040873019,-0.70374843,0.024457785,84889,0.044,36.72729843,0.014913191,0.305414552,0.89
46005,south dakota,-0.015259303,-0.348196017,0.014989821,-0.038276633,-0.538138474,0.017499531,-0.037035216,-0.779996957,0.021866519,49712,0.129,5.636125726,0.00916168,0.340805124,0.77
46011,south dakota,-0.019512032,-0.331783142,0.012459628,-0.079421814,-0.627666171,0.004024148,-0.05253612,-0.806893942,0.009230437,62109,0.118,16.68723249,0.015412125,0.229337882,0.69
46035,south dakota,-0.012131946,-0.397463213,0.009159256,-0.019066505,-0.473157517,0.021091827,-0.029474231,-0.715584041,0.027023858,51724,0.12,17.63827458,0.007781708,0.28460972,0.78
47105,tennessee,-0.009684751,-0.283004537,0.006086053,-0.020146132,-0.333350867,0.022703873,-0.0291952,-0.628777668,0.036550215,58186,0.091,86.91306118,0.012986768,0.277618447,0.82
47057,tennessee,-0.012089853,-0.264077713,0.010379907,-0.012164648,-0.386577452,0.029623534,-0.038620559,-0.79921965,0.015499599,41829,0.184,31.66712655,0.008209116,0.250491159,0.75
47005,tennessee,-0.007533496,-0.253297353,0.005547287,-0.01548506,-0.409820275,0.026977442,-0.023241319,-0.700214297,0.024020074,38940,0.192,15.77676934,0.024097874,0.514446228,0.78
47103,tennessee,-0.013668993,-0.279297418,0.009402271,-0.033522532,-0.487410974,0.013137763,-0.043202106,-0.741976285,0.01671342,51249,0.144,22.82119849,0.067297828,0.307060755,0.77
47043,tennessee,-0.009405546,-0.267039192,0.008030783,-0.02934852,-0.43030079,0.041341775,-0.028791772,-0.660547472,0.043165404,56166,0.138,40.97315977,0.03987202,0.326987278,0.84
47007,tennessee,-0.012357913,-0.378855813,0.008625062,,,,-0.046375208,-0.648704742,0.013247591,40195,0.267,13.87184444,0.071026771,0.598290598,0.66
47083,tennessee,-0.01209234,-0.287266762,0.009451726,,,,-0.03369166,-0.736855801,0.025829146,44688,0.167,15.7607149,0.029045141,0.209439528,0.83
47145,tennessee,-0.012775438,-0.303086993,0.013680959,-0.011930587,-0.287672899,0.020054656,-0.02754504,-0.638286409,0.036646057,54440,0.148,56.61751473,0.025912683,0.291003131,0.77
47101,tennessee,-0.009662033,-0.269004959,0.006810197,-0.009310282,-0.271254741,0.023618336,-0.018976144,-0.624602875,0.031343824,40541,0.175,16.36430177,0.019526725,0.352769679,0.74
47177,tennessee,-0.012445572,-0.354697327,0.014350173,-0.010568654,-0.309048768,0.016218936,-0.023403217,-0.603228695,0.049730743,42475,0.225,36.09968672,0.03238906,0.472188634,0.82
47021,tennessee,-0.010325425,-0.309869372,0.008778932,-0.009590142,-0.331060823,0.019589905,-0.029372785,-0.64950862,0.031191902,63241,0.103,50.96936621,0.018496995,0.279375514,0.8
47089,tennessee,-0.006454417,-0.16117242,0.008053227,-0.012613082,-0.284343831,0.015306937,-0.022131513,-0.533731597,0.030044659,49611,0.138,74.77965723,0.019273495,0.370585502,0.81
47027,tennessee,-0.010110772,-0.261179199,0.009410972,,,,-0.021462967,-0.684415374,0.013786388,34238,0.21,12.54598431,0.015679668,0.25631769,0.63
47099,tennessee,-0.011917312,-0.337072377,0.009317159,-0.011539904,-0.331469478,0.026281513,-0.025599214,-0.667341548,0.03942353,43651,0.177,26.86334744,0.017309187,0.429990628,0.8
47041,tennessee,-0.008626827,-0.265686794,0.010774365,-0.012807495,-0.318097464,0.011574483,-0.028205556,-0.696636648,0.01191641,47420,0.174,24.86317869,0.014251664,0.749502982,0.85
47107,tennessee,-0.009346645,-0.258925926,0.01196509,-0.031195477,-0.454648255,0.017360825,-0.026456981,-0.646653238,0.026557032,46029,0.159,47.37264734,0.036239092,0.538839539,0.85
47119,tennessee,-0.014033271,-0.353166188,0.011130656,-0.04173391,-0.474068162,0.019194243,-0.030219669,-0.654526909,0.046218449,57337,0.108,56.53325273,0.116376934,0.370940789,0.94
47015,tennessee,-0.011491431,-0.320576059,0.013174713,-0.008040779,-0.251857737,0.041262856,-0.017610161,-0.456620044,0.029389451,51859,0.142,20.314177,0.015834601,0.370460048,0.77
47077,tennessee,-0.008541436,-0.240573639,0.00769693,-0.028402599,-0.4320674,0.023456827,-0.026372393,-0.687130236,0.029508865,43491,0.18,20.68507097,0.076812583,0.393662401,0.84
47155,tennessee,-0.036476118,-0.480780043,0.018392499,-0.075066667,-0.732014923,0.04554799,-0.051427396,-0.922531727,0.026855581,47202,0.139,62.74662472,0.011042782,0.146774652,1
47111,tennessee,-0.009882038,-0.323325288,0.011157934,-0.009681945,-0.341257362,0.02242321,-0.024104295,-0.669650769,0.040000679,42265,0.181,29.52488839,0.00890171,0.3,0.84
47001,tennessee,-0.013479488,-0.340281073,0.009237631,-0.042864716,-0.540636216,0.024697524,-0.03945271,-0.749295237,0.031580899,50672,0.165,86.76335586,0.039041866,0.415538336,0.8
47129,tennessee,-0.006840016,-0.193492461,0.013801249,,,,-0.022259845,-0.737619168,0.024365353,40397,0.204,15.96817982,0.036470643,0.305986696,0.62
47033,tennessee,-0.009576351,-0.247189493,0.009410993,-0.00632017,-0.213088329,0.012645348,-0.034705023,-0.760930371,0.015386527,44431,0.194,21.08128157,0.137841988,0.261491318,0.84
47097,tennessee,-0.012014585,-0.269689911,0.010342113,-0.010096531,-0.21402579,0.018160457,-0.03291868,-0.652420398,0.024702614,38849,0.249,21.51278869,0.343465634,0.524470416,0.7
47031,tennessee,-0.010853787,-0.266285082,0.009032324,-0.042752089,-0.482559574,0.024949498,-0.025230974,-0.641497148,0.046919134,49494,0.159,49.08221218,0.036840215,0.358048449,0.96
47069,tennessee,-0.012539579,-0.312067827,0.008394683,-0.007792379,-0.263957208,0.011985329,-0.024145957,-0.613157523,0.018725649,37834,0.235,14.78043343,0.41887391,0.230215827,0.62
47061,tennessee,-0.010562654,-0.179463357,0.010875208,-0.008923169,-0.239085934,0.026699687,-0.025945063,-0.748462837,0.074842874,36317,0.212,14.27992675,0.005619661,0.251948052,0.86
47025,tennessee,-0.009573254,-0.230734717,0.008645951,-0.008769146,-0.288518935,0.022036392,-0.032050461,-0.650403147,0.019400404,37987,0.234,28.08523655,0.011556871,0.396341463,0.72
47055,tennessee,-0.010875545,-0.297308619,0.011440852,-0.009589795,-0.279866338,0.009410423,-0.023871632,-0.701985845,0.017215601,48024,0.145,18.43323706,0.102226892,0.546956872,0.76
47151,tennessee,-0.005670468,-0.187595649,0.009948286,-0.015642451,-0.426393383,0.020991053,-0.036122389,-0.686431076,0.021670173,35685,0.212,15.92424879,0.002132583,0.384773663,0.75
47019,tennessee,-0.013301405,-0.361670608,0.010940385,-0.019427145,-0.357762092,0.020976851,-0.02518442,-0.637681018,0.043858584,39202,0.191,63.80119171,0.01494206,0.45030349,0.74
47091,tennessee,-0.010359936,-0.340295779,0.009647568,,,,-0.036776242,-0.725147051,0.006809599,35778,0.207,23.01424116,0.022949713,0.72037037,0.64
47127,tennessee,-0.013848293,-0.397003729,0.009952949,,,,-0.043709971,-0.813817587,0.013797788,58234,0.091,18.88941143,0.026516924,0.28125,0.67
47045,tennessee,-0.009998053,-0.299071221,0.00970471,-0.013736449,-0.340978368,0.029693419,-0.027887383,-0.666282824,0.040192072,44302,0.184,28.31771478,0.140782422,0.328813989,0.96
47053,tennessee,-0.012748453,-0.298937315,0.00942073,-0.007067086,-0.256694755,0.021510384,-0.022492172,-0.660663838,0.050101524,42720,0.165,31.50016988,0.1789581,0.408743028,0.88
47137,tennessee,-0.012153486,-0.346316606,0.010546851,,,,-0.023973068,-0.564144964,0.037519909,40182,0.16,12.05364058,0.002164502,0.222929936,0.66
47141,tennessee,-0.009551876,-0.252350133,0.011953915,-0.061932601,-0.626395322,0.010673415,-0.037320953,-0.788930287,0.035544724,45512,0.145,73.5806145,0.021574522,0.337436515,0.86
47115,tennessee,-0.01607907,-0.174321647,0.009668825,-0.020004503,-0.335252981,0.025565405,-0.022547776,-0.593719554,0.040191006,50819,0.153,22.02068813,0.04,0.298842511,0.89
47071,tennessee,-0.010815821,-0.290350608,0.007073568,-0.009383074,-0.202231327,0.01882662,-0.023567902,-0.71257742,0.023623421,37690,0.203,17.23497927,0.032510863,0.468993456,0.85
47049,tennessee,-0.010365057,-0.315941659,0.014437452,-0.009493433,-0.277997259,0.010286657,-0.02895148,-0.678912618,0.015689876,36687,0.206,13.93374432,0.004117034,0.495395948,0.69
47167,tennessee,-0.017146087,-0.283135124,0.0080407,-0.010758419,-0.297267266,0.020925222,-0.027302022,-0.666917236,0.04029026,60874,0.12,51.75439917,0.182881083,0.267291066,0.82
47113,tennessee,-0.010114908,-0.266837288,0.00838629,-0.052109044,-0.570242258,0.02314849,-0.028147821,-0.761684976,0.039595949,46651,0.178,67.69833274,0.374376313,0.414663151,0.9
47051,tennessee,-0.015110246,-0.357997492,0.012260638,-0.02759412,-0.45310492,0.017942132,-0.025383102,-0.597342498,0.033514715,50201,0.16,28.90574331,0.050608737,0.344122658,0.8
47073,tennessee,-0.011060326,-0.318724371,0.014443479,-0.012642381,-0.350644062,0.025986296,-0.02320844,-0.663290282,0.029807789,42188,0.184,44.71150082,0.01464709,0.37479097,0.72
47047,tennessee,-0.012328763,-0.268860018,0.008339799,-0.01414587,-0.280705955,0.01742435,-0.021313937,-0.577250019,0.033529449,59529,0.131,21.74475872,0.273853902,0.394059406,0.73
47185,tennessee,-0.007908811,-0.24332386,0.012305529,-0.013272201,-0.342397259,0.019430837,-0.027588518,-0.780896051,0.004061253,42603,0.173,27.2449927,0.017523149,0.663530887,0.8
47039,tennessee,-0.009105176,-0.248768023,0.006228271,,,,-0.023517314,-0.663357704,0.01110758,42905,0.182,13.51043522,0.028788655,0.180342651,0.74
47121,tennessee,-0.013021631,-0.322104789,0.010001822,,,,-0.031170002,-0.707386389,0.004010716,50565,0.178,23.66849078,0.015114578,0.302083333,0.86
47035,tennessee,-0.007136922,-0.165536698,0.008035351,-0.028298421,-0.445501494,0.024298482,-0.024600045,-0.649353062,0.045230766,46527,0.144,33.24205865,0.005932331,0.284666327,0.78
47003,tennessee,-0.014293903,-0.293269062,0.008960773,-0.008900375,-0.323183159,0.019732678,-0.025135511,-0.579336045,0.034577906,49860,0.144,38.76843022,0.07587993,0.394157952,0.96
47139,tennessee,-0.01068333,-0.298591243,0.008408736,-0.005653426,-0.214264148,0.017165048,-0.019999192,-0.45781286,0.026997876,41968,0.158,14.90915689,0.006983075,0.192982456,0.8
47173,tennessee,-0.009599242,-0.237119966,0.01217621,,,,-0.026249685,-0.67770013,0.015107147,40322,0.198,33.31807577,0.004622105,0.302521008,0.77
47131,tennessee,-0.010290006,-0.247669571,0.008875321,-0.015893582,-0.392466654,0.040742864,-0.022532956,-0.696255353,0.042893651,42532,0.177,21.62768778,0.105890904,0.481984829,0.86
47169,tennessee,-0.009872992,-0.320314915,0.010582938,,,,-0.025633169,-0.66457381,0.02628087,49280,0.186,32.32553571,0.114148202,0.744680851,0.84
47023,tennessee,-0.012304351,-0.275498823,0.007043774,-0.020225237,-0.403155806,0.013171364,-0.035811749,-0.820875508,0.009248983,47508,0.159,23.17400182,0.09290345,0.33901919,0.77
47109,tennessee,-0.013242138,-0.275019221,0.0088489,-0.014971711,-0.263140864,0.016826737,-0.043057362,-0.700984327,0.019834369,39859,0.174,17.76912339,0.059886962,0.293087971,0.76
47183,tennessee,-0.013857102,-0.310109246,0.012239824,-0.020145115,-0.435131282,0.013387656,-0.030553084,-0.78496331,0.016228393,42351,0.197,22.37098228,0.075295526,0.296493902,0.72
47143,tennessee,-0.014709006,-0.339371173,0.012244266,-0.022667559,-0.354234169,0.018380999,-0.0364921,-0.732602521,0.025844901,44132,0.184,39.94427257,0.020578622,0.725359911,0.89
47135,tennessee,-0.014565676,-0.26077543,0.007938313,,,,-0.021630288,-0.696411621,0.028176171,41960,0.176,7.365577626,0.024305556,0.223076923,0.67
47153,tennessee,-0.010097559,-0.237433531,0.005456833,-0.013097453,-0.300400666,0.016908673,-0.027883051,-0.660240472,0.026211258,49707,0.16,21.39275549,0.005915569,0.435114504,0.82
47179,tennessee,-0.015696385,-0.401912662,0.01021481,-0.041782594,-0.573439479,0.019126025,-0.035879622,-0.789873032,0.024737378,49242,0.149,150.253193,0.043014766,0.402512837,0.77
47171,tennessee,-0.010331596,-0.264680018,0.012738978,-0.023192529,-0.383686271,0.010577711,-0.024457522,-0.620988234,0.037812318,43688,0.161,36.8953964,0.004222735,0.482922955,0.69
47181,tennessee,-0.012488674,-0.309192921,0.01355866,,,,-0.032901807,-0.782862582,0.005868889,38879,0.213,8.756484006,0.063413456,0.29004329,0.57
47075,tennessee,-0.005282999,-0.096231455,0.01059004,-0.013312418,-0.426758192,0.018094955,-0.018916323,-0.679346833,0.036191328,39574,0.205,12.87641416,0.502163254,0.449420849,0.8
47013,tennessee,-0.013264032,-0.251418382,0.013003687,-0.01231584,-0.304527227,0.020180606,-0.024817395,-0.588395072,0.037088726,39443,0.216,31.91258985,0.004774777,0.484282325,0.76
47159,tennessee,-0.005658789,-0.214058017,0.00437162,-0.02366849,-0.402312523,0.019517841,-0.024967175,-0.637751148,0.023609598,50704,0.139,23.90357374,0.022264567,0.272658035,0.81
47117,tennessee,-0.012657636,-0.314133637,0.01161892,-0.009488527,-0.27705531,0.01994458,-0.020326994,-0.566830072,0.030721005,51868,0.141,33.18345915,0.064721076,0.304599783,0.9
48315,texas,-0.012332889,-0.261698331,0.012318143,,,,-0.023474102,-0.760876931,0.022823456,38011,0.219,10.22113762,0.210515713,0.084249084,0.82
48313,texas,-0.01244491,-0.297974877,0.008362445,-0.015006639,-0.386781577,0.012858081,-0.06303679,-0.819679682,0.013490209,45445,0.179,11.70405069,0.192206351,0.192307692,0.7
48363,texas,-0.012364039,-0.2153271,0.00468886,-0.040373704,-0.491295981,0.026535967,-0.019459871,-0.611682698,0.040551086,46067,0.159,11.47789183,0.023341991,0.38789184,1
48291,texas,-0.01772721,-0.279986833,0.010222384,-0.027244782,-0.393239316,0.020549792,-0.026750281,-0.669127408,0.037580381,52577,0.151,27.28547422,0.0939263,0.322294776,1
48165,texas,-0.010315291,-0.255704071,0.008837356,-0.008934789,-0.29477676,0.004713955,-0.036769106,-0.665245057,0.019145288,56321,0.154,5.222423619,0.01612363,0.487694484,1
48119,texas,-0.012564941,-0.260107153,0.009168852,,,,-0.032665497,-0.762547005,0.006263189,44410,0.172,7.839840233,0.063189381,0.166666667,0.83
48005,texas,-0.016640812,-0.236792173,0.007206232,-0.041595642,-0.500151037,0.024259872,-0.028374186,-0.715298965,0.031041162,46653,0.179,42.39912091,0.14833739,0.349383369,0.83
48467,texas,-0.013052207,-0.266377685,0.005834215,-0.01503625,-0.39844847,0.018892983,-0.035411516,-0.835142937,0.003798896,51152,0.156,24.91390478,0.026848034,0.319094724,0.91
48255,texas,-0.009312146,-0.329312122,0.005027402,-0.008196547,-0.306449579,0.002325105,-0.019794896,-0.682753705,0.008227133,48743,0.218,7.947796386,0.084472843,0.350668648,0.93
48073,texas,-0.016784747,-0.321679577,0.009373401,-0.017323586,-0.374729655,0.009968719,-0.031147149,-0.678338626,0.023221474,43483,0.174,19.03201416,0.139184667,0.366912504,0.8
48449,texas,-0.009792839,-0.315825695,0.008436252,-0.020429711,-0.35458218,0.013354846,-0.022980393,-0.619559054,0.031802663,45604,0.186,31.1215268,0.090455,0.367508324,0.89
48015,texas,-0.016899995,-0.325618691,0.007697755,-0.020925278,-0.42169365,0.019583283,-0.026670292,-0.685236318,0.02479036,59942,0.102,17.65700997,0.086198273,0.279371791,0.87
48369,texas,-0.007126871,-0.178894161,0.002395739,,,,-0.020567905,-0.703057718,0.001875548,50539,0.135,4.318567289,0.010036496,0.175460123,0.94
48159,texas,-0.0058898,-0.196545373,0.003352096,-0.013903102,-0.389532551,0.013047712,-0.020551158,-0.627574724,0.026866466,48222,0.152,14.49827658,0.036596693,0.479285134,0.88
48281,texas,-0.013089326,-0.305321131,0.00737915,-0.026290953,-0.484473944,0.023626136,-0.022816064,-0.659120692,0.024727915,55151,0.129,11.17941385,0.035093504,0.11063648,0.93
48409,texas,-0.01999108,-0.321564143,0.007704789,-0.031308595,-0.444729558,0.016589494,-0.020002015,-0.663296389,0.024834459,53559,0.173,37.33092318,0.014590465,0.198884612,1
48147,texas,-0.019858222,-0.297276283,0.006651305,-0.012501045,-0.305089489,0.011641489,-0.020868653,-0.527045095,0.026244519,53111,0.138,14.81199977,0.063679646,0.374343378,0.9
48141,texas,-0.021628073,-0.333510222,0.0083132,-0.040992186,-0.569073359,0.010923187,-0.044857416,-0.751674585,0.01656943,43948,0.205,319.2109187,0.030509374,0.319825981,0.81
48277,texas,-0.01300485,-0.303672865,0.006423878,-0.021927071,-0.412037907,0.013310372,-0.023274933,-0.650640465,0.029255638,45767,0.144,21.08113447,0.131073037,0.430775396,0.94
48493,texas,-0.029473015,-0.337394081,0.009496697,-0.021541065,-0.430483346,0.016114531,-0.023221213,-0.6720702,0.02591428,71207,0.109,23.15360526,0.014475151,0.41630094,0.92
48469,texas,-0.017408622,-0.308867637,0.008388588,-0.03923883,-0.530410976,0.016969114,-0.027717141,-0.753158909,0.027155714,51646,0.154,40.25570864,0.057304286,0.424686117,0.96
48341,texas,-0.006909711,-0.198304011,0.008145326,-0.020110028,-0.511466815,0.011103389,-0.021792227,-0.586755718,0.020544746,53785,0.122,9.355820427,0.033418664,0.241317898,1
48097,texas,-0.012081286,-0.28349724,0.006016664,-0.031164697,-0.39069317,0.014722686,-0.021907613,-0.608646506,0.039455525,52047,0.148,17.46488577,0.030857199,0.434308045,0.96
48309,texas,-0.024794074,-0.281914611,0.010233461,-0.043273336,-0.696554121,0.013042426,-0.037514747,-0.833336673,0.018619817,48858,0.189,92.48574837,0.140243591,0.362170747,0.98
48135,texas,-0.013621539,-0.221118337,0.006295922,-0.037439391,-0.517007001,0.014217933,-0.030854161,-0.560301965,0.026405371,60431,0.129,68.09470609,0.043879993,0.50027696,1
48505,texas,-0.026376226,-0.373410765,0.004932463,-0.02033091,-0.510426871,0.012405671,-0.081425292,-0.779532554,0.009795565,33160,0.321,5.556723827,0.002043693,0.837153197,0.85
48405,texas,-0.013570948,-0.311214638,0.011799667,,,,-0.030705654,-0.596477425,0.030624673,38826,0.222,6.058665011,0.218537415,0.243902439,0.67
48485,texas,-0.016974693,-0.343313931,0.010011741,-0.046057774,-0.584261409,0.013284047,-0.026640754,-0.760565254,0.030741859,47477,0.178,81.09581497,0.105698752,0.410861442,0.9
48441,texas,-0.023993296,-0.290012184,0.010228035,-0.03959631,-0.551361408,0.011204831,-0.027700553,-0.708748868,0.025021133,48040,0.16,57.50100154,0.073488811,0.33349268,0.99
48415,texas,-0.016984731,-0.304658265,0.008156735,-0.021904973,-0.508343265,0.015210679,-0.019364406,-0.639782598,0.034888912,53059,0.158,7.351102282,0.046602633,0.421378776,0.91
48379,texas,-0.010570193,-0.260695874,0.010639847,-0.007751453,-0.258576588,0.026789899,-0.027699404,-0.556872614,0.02165531,47572,0.145,19.30569599,0.024015133,0.343815514,0.86
48343,texas,-0.010096651,-0.228874272,0.010634973,-0.007651644,-0.179893271,0.00972901,-0.039051818,-0.565759471,0.020061959,41418,0.202,19.03626021,0.221492828,0.479789104,0.89
48139,texas,-0.030695303,-0.295038803,0.006886012,-0.040251773,-0.506240172,0.019679895,-0.028915319,-0.721126997,0.028896248,76792,0.088,69.67134826,0.108155554,0.349296682,1
48133,texas,-0.008964964,-0.203590928,0.005293795,-0.015775053,-0.385693754,0.011141411,-0.026468025,-0.471342519,0.017727494,44773,0.187,7.613648639,0.017901976,0.446939403,0.9
48401,texas,-0.013047196,-0.292380151,0.00812856,-0.008653007,-0.28580747,0.005654813,-0.028753993,-0.660319825,0.032572463,49788,0.164,22.3942854,0.171662075,0.557432875,0.75
48115,texas,-0.01497581,-0.359341011,0.006093508,-0.023340989,-0.490835526,0.009193168,-0.023625491,-0.664673798,0.018505301,43726,0.229,5.559697453,0.051430383,0.506129597,0.84
48403,texas,-0.013069124,-0.344832266,0.010764826,,,,-0.024206459,-0.611522402,0.016769747,40641,0.176,8.211989701,0.067239588,0.433070866,0.77
48497,texas,-0.015436209,-0.307980802,0.006521054,-0.020213256,-0.407639743,0.015932767,-0.02598928,-0.650264302,0.026264276,66387,0.099,27.59556666,0.012956592,0.49237037,0.98
48499,texas,-0.013802829,-0.284315376,0.010243486,-0.011760204,-0.311781386,0.011710321,-0.020750262,-0.677647213,0.025831422,48384,0.153,26.21804117,0.051474662,0.478004424,0.8
48387,texas,-0.010662938,-0.27103624,0.010079599,,,,-0.164986547,-0.399654624,0.008124845,42233,0.182,4.540197664,0.163367556,0.542066028,0.82
48349,texas,-0.015048564,-0.297252771,0.008632556,-0.028740611,-0.519896277,0.017230095,-0.024118099,-0.738458183,0.032520729,46259,0.2,18.57904398,0.127590033,0.372454049,0.97
48273,texas,-0.023304567,-0.357494611,0.00936459,-0.019418504,-0.463637023,0.010448994,-0.03082378,-0.544816583,0.016569664,42605,0.25,13.76736154,0.033505734,0.295226513,0.94
48211,texas,-0.011290024,-0.32413173,0.00654624,,,,-0.026810169,-0.675513292,0.012156735,66849,0.096,1.730094947,0.003660131,0.570528967,0.99
48161,texas,-0.011534484,-0.30660647,0.007400192,-0.019863911,-0.390507577,0.006919059,-0.025516899,-0.748559907,0.006332219,49317,0.137,8.669729906,0.152261712,0.36856517,0.86
48063,texas,-0.013469104,-0.290910326,0.005747579,-0.01581821,-0.318765257,0.010801617,-0.05052172,-0.639888505,0.018982186,43714,0.188,25.26018797,0.159057776,0.390871369,0.81
48177,texas,-0.011923129,-0.330590655,0.007902195,-0.012477348,-0.352089837,0.008690494,-0.040150821,-0.593116274,0.015010485,49829,0.169,7.48071221,0.059348891,0.406293706,0.98
48395,texas,-0.010748161,-0.248127262,0.005865784,-0.022004392,-0.484949233,0.011566689,-0.025218315,-0.737069934,0.022229215,44917,0.158,7.626248593,0.192085165,0.47396293,0.95
48425,texas,-0.042637166,-0.384831114,0.008426144,-0.01499829,-0.397925889,0.01182345,-0.031784976,-0.815320087,0.009735395,63929,0.097,18.10375235,0.010869565,0.267818575,1
48237,texas,-0.015851597,-0.332808134,0.007241635,,,,-0.045115729,-0.602331509,0.009386934,48780,0.177,3.747684856,0.03844849,0.725369458,0.77
48381,texas,-0.018914919,-0.344725462,0.005945585,-0.054429858,-0.587622722,0.010891237,-0.040972984,-0.736572638,0.019657677,69600,0.085,56.08887126,0.031165839,0.294241993,0.91
48285,texas,-0.014427679,-0.366227364,0.006945183,,,,-0.030373708,-0.692106568,0.009546321,51128,0.135,7.939765127,0.058478369,0.422599908,0.81
48199,texas,-0.020575032,-0.40591478,0.008531439,-0.028793945,-0.423088232,0.015675427,-0.028976073,-0.743154856,0.02432149,60909,0.124,24.44235616,0.055045711,0.277136942,0.93
48181,texas,-0.024071499,-0.31070312,0.006032144,-0.033310177,-0.492129989,0.022097584,-0.027328211,-0.661328075,0.032932355,51403,0.123,53.21147867,0.059392049,0.364000572,1
48419,texas,-0.011736175,-0.297563139,0.010391084,-0.015247819,-0.354446729,0.023613034,-0.025567617,-0.76120122,0.015731956,41961,0.206,12.36456287,0.171964749,0.410207337,0.79
48245,texas,-0.015999215,-0.36575427,0.008224552,-0.053749497,-0.615120997,0.014073596,-0.042276179,-0.751058735,0.027275265,48121,0.187,112.4375645,0.331437916,0.459178228,0.93
48175,texas,-0.014540771,-0.343084603,0.007945864,,,,-0.057001057,-0.789635424,0.00915178,55008,0.144,3.412790481,0.041666667,0.53030303,0.88
48093,texas,-0.020142221,-0.265501193,0.008225323,,,,-0.026623784,-0.620383898,0.026018577,52251,0.164,5.556312873,0.004876607,0.38654504,0.82
48283,texas,-0.009143292,-0.039291018,0.001077759,-0.018182152,-0.382112745,0.008990467,-0.028820502,-0.782717899,0.005053878,40072,0.296,1.924142838,0.005709733,0.175977654,1
48171,texas,-0.035129808,-0.402275758,0.00844347,-0.03432453,-0.447809361,0.008322684,-0.042119974,-0.747377103,0.012290071,61433,0.096,9.562453834,0.004178481,0.28969521,0.77
48473,texas,-0.013952245,-0.201053905,0.009733275,-0.012199608,-0.420780391,0.014820871,-0.027377269,-0.673507143,0.027073623,59807,0.159,37.59734277,0.235684975,0.400840557,0.96
48149,texas,-0.012579365,-0.309386676,0.004576288,-0.02135006,-0.337118047,0.009211952,-0.023571528,-0.745881073,0.015216387,55776,0.133,10.18880085,0.06150144,0.442887931,0.76
48007,texas,-0.032835152,-0.377138088,0.015466568,-0.031691613,-0.535719526,0.00850264,-0.088783267,-0.498884641,0.043022998,46912,0.199,37.93324765,0.01260928,0.14802225,1
48185,texas,-0.016977394,-0.287236087,0.008119977,-0.005320214,-0.179132478,0.005549231,-0.027249004,-0.637731936,0.011161172,49498,0.175,13.54723861,0.149788434,0.454102921,0.87
48031,texas,-0.020614431,-0.386687851,0.008325206,-0.012858137,-0.294033515,0.007742219,-0.031639614,-0.80895928,0.004456298,64832,0.101,6.14007402,0.010852846,0.246575342,0.9
48021,texas,-0.019549805,-0.353334261,0.008364694,-0.025435325,-0.423361656,0.019610233,-0.024263377,-0.712552724,0.02460346,61883,0.126,35.89726414,0.066731052,0.265585861,0.96
48065,texas,-0.002657097,-0.031419726,0.00553178,,,,-0.018399858,-0.617108091,0.018586807,64799,0.089,2.530841245,0.008159867,0.291603053,1
48317,texas,-0.004066833,-0.195805132,0.001943,,,,-0.021072209,-0.372299979,0.022136084,56484,0.136,2.369051671,0.018251347,0.793814433,1
48391,texas,-0.015530149,-0.33177361,0.008767182,-0.034850323,-0.517600434,0.01494497,-0.039221859,-0.735810335,0.015115651,44821,0.163,3.626076071,0.053612059,0.141967621,0.94
